Invoice_ID,Invoice_Date,City,Store_Format,Category,Brand,Channel,Payment_Mode,Units,Cost_Price,Selling_Price,Revenue,Cost,Margin,Margin_%,Stock_On_Hand,Reorder_Level,Lead_Time_Days,Customer_Age,Customer_Gender,Loyalty_Flag
32580187,2024-06-24 22:45:00,Queretaro,Express,Home Care,Lala,Offline,Cash,2,257.1603053175,327.2637370267,654.5274740534,514.320610635,140.2068634184,0.2142108146357089,248,70,10,58.0,M,1
31854572,2024-01-18 10:59:00,Ciudad de Mexico,Express,Snacks,Unilever,Omnichannel,Wallet,4,301.2342350612,318.9012069172,1275.6048276689,1204.9369402447,70.6678874243,0.055399513933642515,365,57,11,,M,0
33177481,2024-06-30 00:47:00,Puebla,Hyper,Grocery,PepsiCo,Offline,Cash,2,48.2295506183,55.141286423,110.282572846,96.4591012367,13.8234716093,0.12534592957514237,364,77,10,,M,0
12627774,2024-07-21 20:14:00,Leon,Express,Fruits,Nestle,Offline,Wallet,1,125.2847824447,139.0009735845,139.0009735845,125.2847824447,13.7161911398,0.09867694294599662,243,50,6,36.0,M,0
76627886,2024-11-03 15:00:00,Puebla,Super,Vegetables,Unilever,Offline,SPEI,2,235.0010808057,252.0736775213,504.1473550425,470.0021616115,34.1451934311,0.06772859777910721,153,40,8,54.0,F,0
25282192,2024-03-20 18:36:00,Ciudad de Mexico,Super,Snacks,PepsiCo,Online,Cash,3,580.8500859395,711.53536482,2134.60609446,1742.5502578184,392.0558366415,0.18366659668921936,222,56,5,,M,0
56873750,2024-03-16 09:02:00,Puebla,Express,Personal Care,Sigma,Omnichannel,SPEI,1,202.8155864817,216.9710390364,216.9710390364,202.8155864817,14.1554525547,0.06524120738660437,113,46,12,35.0,M,0
38926208,2024-12-04 09:33:00,Merida,Super,Snacks,Sigma,Omnichannel,Cash,2,292.2333082953,307.1032618208,614.2065236415,584.4666165905,29.739907051,0.048420044246139236,279,51,4,23.0,F,0
83010963,2024-11-01 19:16:00,Leon,Express,Beverages,Unilever,Offline,SPEI,1,229.4846518191,330.1070594594,330.1070594594,229.4846518191,100.6224076403,0.30481749710265627,302,58,5,54.0,F,1
79417172,2024-07-23 23:54:00,Queretaro,Express,Home Care,Marinela,Omnichannel,Wallet,5,401.616029999,530.941693865,2654.708469325,2008.0801499952,646.6283193298,0.2435779019811526,60,32,13,20.0,F,0
50301638,2024-06-11 17:20:00,Merida,Hyper,Fruits,Alpura,Online,SPEI,2,150.3305911314,177.575827152,355.1516543041,300.6611822628,54.4904720413,0.15342874341395085,340,20,11,55.0,F,0
74202216,2024-08-13 08:20:00,Monterrey,Hyper,Dairy,Unilever,Omnichannel,Cash,5,67.6608054454,80.82125982,404.1062991,338.3040272268,65.8022718732,0.16283406623384475,116,76,13,50.0,M,0
18301819,2024-02-25 13:21:00,Merida,Hyper,Dairy,Alpura,Offline,Wallet,4,334.3696345234,374.0713434177,1496.2853736709,1337.4785380937,158.8068355772,0.10613405595722324,336,63,7,60.0,M,0
57094975,2024-03-29 19:10:00,Puebla,Express,Fruits,Sigma,Offline,Card,1,51.0632940246,68.6210834504,68.6210834504,51.0632940246,17.5577894257,0.2558658147454592,354,47,7,37.0,F,0
20966109,2024-07-16 17:56:00,Guadalajara,Express,Vegetables,Bimbo,Offline,Card,4,69.9482227299,86.4588280858,345.8353123434,279.7928909196,66.0424214237,0.1909649450666065,234,52,9,62.0,nan,0
12902658,2024-06-02 19:15:00,Queretaro,Super,Home Care,Bimbo,Omnichannel,Cash,3,133.7241483491,140.6753417992,422.0260253975,401.1724450472,20.8535803503,0.049413019802885164,62,78,5,,M,1
36139465,2024-03-06 00:10:00,Queretaro,Express,Snacks,Lala,Omnichannel,Cash,4,350.0539255762,383.8409043134,1535.3636172536,1400.2157023047,135.147914949,0.08802339291503103,114,44,5,,M,0
20577786,2024-07-12 05:33:00,Guadalajara,Express,Home Care,Lala,Offline,Card,5,190.6477371739,255.20511306,1276.0255653002,953.2386858695,322.7868794307,0.25296270561375483,73,25,6,,F,0
37515766,2024-08-26 09:00:00,Guadalajara,Super,Dairy,Sigma,Online,Cash,3,540.5885715691,576.3593592223,1729.078077667,1621.7657147072,107.3123629598,0.06206334135273519,323,70,8,,M,0
93524221,2024-10-23 09:29:00,Leon,Super,Beverages,PepsiCo,Omnichannel,Wallet,3,76.9508492953,82.3295492223,246.988647667,230.8525478858,16.1360997812,0.06533134188003845,238,37,6,49.0,F,0
81843828,2024-08-17 22:46:00,Tijuana,Hyper,Fruits,Bimbo,Omnichannel,Card,3,417.9527407994,490.63745979,1471.9123793701,1253.8582223982,218.0541569719,0.14814343572897629,188,52,5,,F,0
74707578,2024-08-11 05:30:00,Leon,Express,Dairy,Sigma,Omnichannel,Wallet,4,245.8293270938,275.1830892487,1100.7323569947,983.3173083753,117.4150486194,0.10666993467872796,410,64,5,,F,0
56253051,2024-07-22 03:50:00,Ciudad de Mexico,Hyper,Dairy,PepsiCo,Omnichannel,SPEI,5,427.5342941856,605.349820714,3026.7491035699,2137.671470928,889.0776326419,0.2937401159525575,260,74,5,,M,1
92298603,2024-02-11 06:12:00,Tijuana,Super,Beverages,Lala,Omnichannel,SPEI,4,273.4764954743,360.7604887411,1443.0419549644,1093.9059818972,349.1359730672,0.24194443679625055,166,21,7,24.0,O,1
72465213,2024-05-20 06:33:00,Tijuana,Express,Snacks,Alpura,Online,Cash,4,75.1524910826,83.0211205574,332.0844822296,300.6099643303,31.4745178993,0.09477864695149074,318,50,4,22.0,M,1
58596770,2024-06-13 12:51:00,Guadalajara,Express,Vegetables,Unilever,Omnichannel,Wallet,4,259.9048330237,372.7518094049,1491.0072376197,1039.619332095,451.3879055247,0.3027402511106074,456,42,12,43.0,M,0
27430801,2024-07-10 05:49:00,Ciudad de Mexico,Super,Snacks,Sigma,Offline,Cash,1,215.9009493112,309.5662019477,309.5662019477,215.9009493112,93.6652526365,0.30256937626635433,414,52,4,35.0,F,0
14981809,2024-04-17 20:47:00,Leon,Hyper,Home Care,Nestle,Offline,Card,5,535.6139800455,769.9952320422,3849.9761602112,2678.0699002274,1171.9062599838,0.3043931212081901,418,25,9,47.0,F,0
80303418,2024-09-28 13:42:00,Guadalajara,Super,Vegetables,Bimbo,Omnichannel,Wallet,3,529.5242777456,634.0186260041,1902.0558780123,1588.5728332368,313.4830447755,0.1648127420436655,308,42,12,,O,0
18223350,2024-07-15 16:54:00,Puebla,Hyper,Dairy,Lala,Omnichannel,Wallet,5,373.3140162399,439.5241439794,2197.6207198968,1866.5700811995,331.0506386973,0.1506404793602757,378,67,6,,F,1
99074627,2024-04-21 13:07:00,Puebla,Hyper,Beverages,Marinela,Omnichannel,SPEI,1,180.673542857,224.7322372626,224.7322372626,180.673542857,44.0586944056,0.19604972985747673,330,77,7,64.0,O,0
62446808,2024-06-20 11:45:00,Guadalajara,Super,Personal Care,Unilever,Online,Wallet,5,307.1057116314,419.7958076705,2098.9790383526,1535.5285581568,563.4504801958,0.26844026066978277,347,44,12,47.0,M,1
55952348,2024-09-16 02:26:00,Ciudad de Mexico,Hyper,Beverages,Sigma,Online,SPEI,4,72.7729413939,95.4575877813,381.8303511253,291.0917655755,90.7385855498,0.23764110234399935,104,34,6,,F,0
40094738,2024-01-09 03:35:00,Tijuana,Express,Snacks,Marinela,Offline,Wallet,4,185.6737821721,204.6004853481,818.4019413923,742.6951286885,75.7068127038,0.09250566118529116,391,51,4,48.0,M,0
17876670,2024-05-04 12:27:00,Guadalajara,Hyper,Beverages,Nestle,Omnichannel,Wallet,2,347.6297636098,383.6412375698,767.2824751396,695.2595272197,72.0229479199,0.0938675784388257,336,58,8,,M,0
75425330,2024-03-16 17:51:00,Monterrey,Hyper,Beverages,Alpura,Omnichannel,Card,1,229.1252888918,303.2785460377,303.2785460377,229.1252888918,74.1532571459,0.24450544924690076,300,72,6,28.0,M,0
67531111,2024-04-27 08:49:00,Leon,Super,Vegetables,Nestle,Offline,Wallet,5,345.4173226549,420.2226331283,2101.1131656414,1727.0866132747,374.0265523667,0.17801352087216699,368,34,3,53.0,M,0
26895658,2024-08-28 22:18:00,Leon,Super,Dairy,PepsiCo,Online,Cash,5,552.1068449316,754.7864374008,3773.9321870042,2760.5342246581,1013.3979623461,0.26852574771633964,111,30,14,,M,0
78160534,2024-03-18 21:51:00,Guadalajara,Express,Home Care,Unilever,Offline,Wallet,3,240.8990444161,315.6907188058,947.0721564175,722.6971332483,224.3750231692,0.23691439099843534,465,67,3,,F,1
63884034,2024-07-17 16:19:00,Leon,Express,Fruits,Sigma,Online,Card,3,353.6998095597,434.8086455017,1304.425936505,1061.099428679,243.326507826,0.18653915183403166,68,77,14,,F,0
84796450,2024-05-17 16:03:00,Merida,Express,Grocery,Lala,Offline,SPEI,1,317.8160833671,373.6705315579,373.6705315579,317.8160833671,55.8544481908,0.14947512172796126,303,27,14,48.0,F,1
84549878,2024-01-20 10:44:00,Ciudad de Mexico,Express,Vegetables,PepsiCo,Omnichannel,Wallet,4,158.7454253561,186.1606817383,744.6427269532,634.9817014246,109.6610255286,0.14726663077382848,486,65,6,,M,1
77647285,2024-11-19 05:14:00,Queretaro,Express,Grocery,PepsiCo,Online,SPEI,2,376.4226359479,440.047549692,880.0950993841,752.8452718957,127.2498274883,0.1445864515975304,87,62,8,43.0,M,1
98106669,2024-08-06 03:34:00,Puebla,Hyper,Snacks,Alpura,Online,Wallet,1,59.5614761153,75.5305274341,75.5305274341,59.5614761153,15.9690513188,0.21142512651857973,317,28,8,,F,0
35478982,2024-04-18 11:25:00,Puebla,Express,Home Care,Bimbo,Online,SPEI,1,559.9693686069,751.5547047696,751.5547047696,559.9693686069,191.5853361626,0.2549186838253788,453,74,13,47.0,F,1
44512759,2024-07-02 16:31:00,Merida,Hyper,Home Care,Bimbo,Online,Cash,4,404.1687626382,548.788320004,2195.1532800159,1616.6750505528,578.4782294631,0.2635252101661519,478,25,12,29.0,nan,0
92752840,2024-12-26 06:25:00,Guadalajara,Hyper,Fruits,Alpura,Omnichannel,SPEI,5,256.1594782498,270.6373882476,1353.1869412378,1280.797391249,72.3895499888,0.05349560196212723,116,23,9,,nan,1
76646196,2024-02-24 19:46:00,Queretaro,Express,Vegetables,Nestle,Offline,Cash,3,379.5238827003,481.9237440655,1445.7712321964,1138.5716481009,307.1995840956,0.21248146128129114,219,42,14,22.0,F,1
78641354,2024-11-06 20:10:00,Leon,Hyper,Grocery,Marinela,Offline,Card,3,400.679533501,495.7300114002,1487.1900342005,1202.0386005031,285.1514336974,0.19173839733986214,99,38,11,43.0,F,0
74974027,2024-01-01 17:09:00,Guadalajara,Super,Home Care,Lala,Omnichannel,SPEI,4,154.404670434,168.3534436927,673.4137747707,617.6186817361,55.7950930346,0.08285410118550612,70,35,8,58.0,F,0
37165351,2024-11-11 10:13:00,Queretaro,Hyper,Grocery,Sigma,Omnichannel,Wallet,3,503.2796874113,628.5085549382,1885.5256648147,1509.839062234,375.6866025807,0.19924767378735517,337,71,11,45.0,M,0
44466889,2024-05-02 10:15:00,Guadalajara,Express,Snacks,Bimbo,Online,Wallet,1,508.8204143396,687.5737503889,687.5737503889,508.8204143396,178.7533360494,0.2599769638504483,472,72,6,56.0,M,0
12514181,2024-04-18 01:25:00,Guadalajara,Hyper,Snacks,PepsiCo,Omnichannel,Card,5,336.651769757,439.2802926126,2196.4014630632,1683.2588487851,513.142614278,0.23362878913875826,105,62,9,47.0,M,0
90319022,2024-10-11 14:07:00,Leon,Express,Personal Care,Alpura,Omnichannel,Cash,4,82.4033749344,114.4568849512,457.8275398048,329.6134997374,128.2140400673,0.2800487714697599,268,40,9,44.0,M,0
41416457,2024-02-29 17:10:00,Monterrey,Express,Fruits,Unilever,Offline,SPEI,2,517.5706101887,544.3440986053,1088.6881972106,1035.1412203773,53.5469768333,0.04918486024782639,397,69,10,,M,0
31468895,2024-02-18 13:20:00,Queretaro,Super,Grocery,Unilever,Offline,SPEI,5,300.2594588995,433.9707118985,2169.8535594925,1501.2972944976,668.5562649949,0.3081112373091418,119,50,3,,F,1
62153218,2024-06-19 08:23:00,Guadalajara,Express,Dairy,Sigma,Online,Wallet,5,275.6197431473,341.2930052437,1706.4650262183,1378.0987157365,328.3663104818,0.19242486979618592,438,78,12,,M,0
71064850,2024-12-10 17:14:00,Merida,Hyper,Personal Care,Marinela,Omnichannel,Card,5,147.7059798131,184.19922773,920.9961386499,738.5298990655,182.4662395844,0.1981183546022931,329,31,9,57.0,M,0
52567053,2024-04-30 23:08:00,Guadalajara,Super,Beverages,Marinela,Omnichannel,Cash,2,456.7797581974,573.305682209,1146.6113644181,913.5595163948,233.0518480233,0.20325269333220244,312,68,5,,M,1
46567130,2024-07-16 23:54:00,Queretaro,Hyper,Personal Care,Unilever,Online,Wallet,1,92.09165284,113.8522771431,113.8522771431,92.09165284,21.760624303,0.1911303387958712,460,61,5,,M,0
32769112,2024-05-25 05:18:00,Queretaro,Super,Home Care,PepsiCo,Online,Wallet,2,44.744554103,55.3645254399,110.7290508798,89.4891082059,21.2399426739,0.19181906198174553,499,22,8,,M,1
35174312,2024-10-03 19:33:00,Puebla,Express,Personal Care,Unilever,Omnichannel,SPEI,2,215.1612274384,281.8056788147,563.6113576293,430.3224548768,133.2889027525,0.23649080336698428,364,37,6,35.0,F,1
92169443,2024-11-24 05:50:00,Leon,Hyper,Vegetables,Unilever,Online,Card,2,558.5702087341,806.0226027486,1612.0452054971,1117.1404174682,494.9047880289,0.3070042864438499,444,36,12,,F,1
20215304,2024-12-22 13:15:00,Merida,Express,Vegetables,Sigma,Omnichannel,Cash,2,482.0744026325,548.4228030938,1096.8456061876,964.1488052651,132.6968009225,0.12098038244757917,460,35,5,48.0,F,1
60376714,2024-04-08 05:30:00,Guadalajara,Express,Dairy,Alpura,Omnichannel,Card,4,254.4113400086,292.5035687749,1170.0142750997,1017.6453600343,152.3689150655,0.13022825302920019,424,59,10,58.0,M,0
10676345,2024-04-05 20:49:00,Ciudad de Mexico,Express,Grocery,Unilever,Omnichannel,Card,4,479.7244266389,554.4886942761,2217.9547771043,1918.8977065557,299.0570705486,0.13483461143379963,54,60,9,31.0,F,0
54437870,2024-12-03 11:08:00,Guadalajara,Super,Beverages,Alpura,Omnichannel,Card,4,565.8256757725,691.7166385903,2766.8665543612,2263.3027030899,503.5638512712,0.1819978814943205,188,60,14,63.0,M,0
30127693,2024-07-31 17:50:00,Tijuana,Express,Snacks,Unilever,Omnichannel,Card,3,439.5148096334,538.2183594953,1614.6550784859,1318.5444289003,296.1106495856,0.18338941457592542,291,64,10,21.0,M,0
92806207,2024-04-29 17:22:00,Ciudad de Mexico,Express,Grocery,Alpura,Omnichannel,SPEI,3,314.3560131912,390.0509979648,1170.1529938943,943.0680395737,227.0849543206,0.1940643279173505,393,46,14,31.0,F,0
74669991,2024-05-04 08:09:00,Monterrey,Hyper,Vegetables,Lala,Offline,Card,3,320.4276336811,345.8246805449,1037.4740416347,961.2829010434,76.1911405913,0.07343908139738436,246,25,6,,M,0
92322170,2024-03-05 09:37:00,Monterrey,Hyper,Personal Care,Bimbo,Offline,Wallet,1,276.5618848305,361.3956573357,361.3956573357,276.5618848305,84.8337725052,0.23473932456911362,244,33,13,28.0,F,0
52311821,2024-01-31 20:37:00,Ciudad de Mexico,Hyper,Fruits,Sigma,Online,Card,2,564.130397584,764.230159874,1528.460319748,1128.2607951679,400.1995245801,0.2618318051240442,440,62,14,50.0,M,0
48632907,2024-05-06 12:19:00,Ciudad de Mexico,Express,Home Care,Nestle,Online,SPEI,1,134.5440157762,179.3751223052,179.3751223052,134.5440157762,44.831106529,0.24992934333841207,391,57,12,30.0,F,0
78799891,2024-10-16 15:05:00,Puebla,Hyper,Home Care,PepsiCo,Offline,Card,1,579.2186678828,768.8313889255,768.8313889255,579.2186678828,189.6127210427,0.24662458345737803,122,60,9,33.0,M,0
34629037,2024-08-28 17:09:00,Tijuana,Express,Dairy,Sigma,Omnichannel,SPEI,3,362.5022831887,417.1915895278,1251.5747685835,1087.5068495661,164.0679190174,0.1310891871071056,478,22,11,58.0,M,1
97310992,2024-01-05 09:52:00,Leon,Express,Personal Care,Unilever,Online,Cash,4,531.8815379622,602.6922819816,2410.7691279265,2127.5261518488,283.2429760776,0.1174907098305432,405,69,9,25.0,M,1
61085644,2024-01-17 07:16:00,Tijuana,Super,Dairy,Nestle,Offline,Cash,1,58.4382192538,75.4113127673,75.4113127673,58.4382192538,16.9730935136,0.22507357173231757,451,60,7,,F,0
23692305,2024-11-13 03:00:00,Queretaro,Express,Grocery,Sigma,Online,SPEI,5,470.5051535379,606.4419869767,3032.2099348836,2352.5257676897,679.6841671939,0.22415471942578158,374,59,7,,O,0
60243777,2024-10-16 15:28:00,Merida,Super,Beverages,Marinela,Omnichannel,SPEI,2,281.7223611954,324.352636977,648.7052739539,563.4447223907,85.2605515632,0.1314318766726485,332,46,10,57.0,F,1
41208044,2024-10-17 00:17:00,Leon,Super,Dairy,Unilever,Online,Card,1,137.3779346144,159.2080736422,159.2080736422,137.3779346144,21.8301390278,0.13711703513741585,183,25,11,55.0,F,0
84822463,2024-11-10 13:22:00,Puebla,Hyper,Grocery,Nestle,Online,Card,2,584.7411285826,660.2210242738,1320.4420485476,1169.4822571653,150.9597913824,0.11432519249778868,182,61,14,22.0,M,0
28581330,2024-08-21 00:23:00,Queretaro,Hyper,Dairy,Lala,Offline,SPEI,1,576.0055612325,619.4207483685,619.4207483685,576.0055612325,43.4151871359,0.07008997882342209,157,62,3,60.0,O,0
70066636,2024-05-03 05:38:00,Tijuana,Hyper,Vegetables,Nestle,Online,SPEI,5,494.2710991711,642.2416406277,3211.2082031383,2471.3554958554,739.8527072828,0.2303969909393534,93,36,8,,M,0
62708240,2024-08-03 18:23:00,Ciudad de Mexico,Super,Vegetables,Alpura,Offline,SPEI,3,583.1713157195,828.0566761237,2484.1700283712,1749.5139471586,734.6560812125,0.29573502329639084,102,64,7,,M,0
21722339,2024-08-22 08:25:00,Monterrey,Hyper,Fruits,Nestle,Offline,Wallet,4,248.2750971194,349.109215922,1396.4368636881,993.1003884774,403.3364752107,0.2888325893556416,207,68,12,,F,0
78961944,2024-11-04 16:00:00,Queretaro,Express,Personal Care,Marinela,Offline,Cash,3,367.8425010521,436.3022218116,1308.9066654349,1103.5275031562,205.3791622787,0.1569089437026163,146,23,11,60.0,M,1
19299386,2024-07-13 00:52:00,Puebla,Express,Personal Care,Alpura,Offline,Wallet,3,500.3962578124,686.5874240286,2059.7622720859,1501.1887734373,558.5734986486,0.2711834788987241,235,39,14,,M,1
29267482,2024-01-21 07:58:00,Guadalajara,Hyper,Dairy,Alpura,Omnichannel,Wallet,2,497.4171556252,658.6089033418,1317.2178066835,994.8343112503,322.3834954332,0.2447457768923461,371,69,4,35.0,M,1
38961568,2024-08-15 04:45:00,Guadalajara,Express,Vegetables,Marinela,Online,SPEI,5,236.2497153002,304.2279690248,1521.1398451238,1181.2485765012,339.8912686225,0.2234451156559339,398,30,14,46.0,F,0
81922827,2024-09-25 18:47:00,Leon,Express,Fruits,Alpura,Online,SPEI,1,330.5888838021,474.3818238855,474.3818238855,330.5888838021,143.7929400834,0.3031164619792061,324,49,11,,F,0
26034835,2024-12-11 03:10:00,Monterrey,Super,Grocery,PepsiCo,Online,Card,4,269.0480956033,372.2968088997,1489.1872355988,1076.1923824132,412.9948531857,0.27732903110708784,257,61,4,,M,0
13515702,2024-03-06 20:28:00,Guadalajara,Express,Beverages,Unilever,Online,Card,2,241.7690790686,274.895828738,549.791657476,483.5381581373,66.2534993387,0.12050655632512883,228,72,3,58.0,F,0
23603491,2024-11-09 23:33:00,Guadalajara,Hyper,Home Care,Alpura,Online,Wallet,3,581.3967519657,818.4739522715,2455.4218568145,1744.1902558972,711.2316009173,0.28965759954585574,227,22,13,58.0,F,1
68368033,2024-01-08 10:18:00,Guadalajara,Hyper,Home Care,Alpura,Omnichannel,SPEI,3,549.6873281035,605.7809595107,1817.3428785321,1649.0619843104,168.2808942217,0.09259721773451125,466,71,7,,M,0
61002338,2024-09-23 15:23:00,Monterrey,Express,Beverages,PepsiCo,Omnichannel,Wallet,1,292.0640901279,335.1169172968,335.1169172968,292.0640901279,43.0528271688,0.12847106471415834,276,64,14,41.0,M,0
86282000,2024-04-23 23:39:00,Puebla,Express,Dairy,Unilever,Online,SPEI,5,193.0141758513,270.1964956678,1350.982478339,965.0708792565,385.9115990825,0.28565255676520673,387,22,11,60.0,M,0
11716329,2024-02-12 21:16:00,Leon,Super,Beverages,Bimbo,Offline,Card,1,132.2824576011,147.7726178623,147.7726178623,132.2824576011,15.4901602612,0.10482429346680837,256,62,12,27.0,M,0
92608399,2024-04-29 10:00:00,Ciudad de Mexico,Super,Fruits,Alpura,Offline,Cash,5,100.015637667,131.7431172907,658.7155864537,500.0781883352,158.6373981185,0.24082836565714652,481,59,12,,O,1
72475868,2024-07-20 10:37:00,Queretaro,Express,Vegetables,Bimbo,Offline,Card,4,172.614253966,239.2870834081,957.1483336323,690.4570158641,266.6913177681,0.27863112581105265,436,72,11,43.0,F,0
42000021,2024-03-11 07:20:00,Leon,Express,Snacks,Bimbo,Offline,Wallet,4,492.7392075988,612.955546993,2451.8221879719,1970.956830395,480.8653575769,0.19612570598957954,246,39,7,,M,0
58953952,2024-07-19 22:30:00,Queretaro,Express,Fruits,Sigma,Omnichannel,SPEI,2,379.2315490444,517.6898002867,1035.3796005734,758.4630980887,276.9165024847,0.26745408382718167,223,24,5,,F,1
19667299,2024-09-16 10:56:00,Merida,Super,Personal Care,Nestle,Omnichannel,Card,2,95.6934022181,107.8228144115,215.6456288231,191.3868044362,24.2588243869,0.11249393052519228,189,41,5,34.0,F,1
65247664,2024-11-15 18:15:00,Monterrey,Hyper,Beverages,Lala,Omnichannel,SPEI,4,460.9784954049,569.9257690789,2279.7030763155,1843.9139816194,435.789094696,0.19116046261619882,139,37,10,,F,0
55087354,2024-07-23 00:04:00,Ciudad de Mexico,Express,Fruits,Lala,Omnichannel,Card,3,134.4543361017,156.7653733802,470.2961201406,403.3630083052,66.9331118354,0.1423212077858222,92,79,11,49.0,M,0
88361068,2024-08-07 12:36:00,Guadalajara,Express,Personal Care,Bimbo,Online,Card,4,79.0234700836,95.6881965618,382.7527862471,316.0938803342,66.6589059129,0.1741565530233545,170,43,7,27.0,nan,0
51898846,2024-12-01 19:45:00,Ciudad de Mexico,Hyper,Beverages,Marinela,Online,SPEI,5,209.1169448332,278.8653000909,1394.3265004546,1045.5847241662,348.7417762884,0.25011485916297055,311,65,13,51.0,F,0
85814490,2024-01-13 15:20:00,Merida,Hyper,Home Care,Lala,Omnichannel,SPEI,2,579.4915451927,758.081684784,1516.1633695681,1158.9830903854,357.1802791827,0.23558165719596758,376,21,14,28.0,M,0
66280043,2024-10-05 00:26:00,Guadalajara,Hyper,Fruits,Marinela,Omnichannel,Cash,3,151.7697157935,191.985513822,575.9565414659,455.3091473806,120.6473940852,0.2094730859001578,109,47,6,22.0,M,0
91978745,2024-12-22 18:29:00,Tijuana,Super,Personal Care,Nestle,Offline,SPEI,3,435.5485941009,542.8244783588,1628.4734350763,1306.6457823026,321.8276527737,0.1976253624048991,376,36,12,,M,1
62235831,2024-10-28 12:54:00,Monterrey,Express,Snacks,Bimbo,Offline,Card,5,119.9708534358,126.1195233009,630.5976165046,599.854267179,30.7433493256,0.04875272046865476,251,79,3,,F,0
12943366,2024-12-02 19:37:00,Puebla,Express,Home Care,PepsiCo,Offline,Card,1,139.7334036644,174.8045966818,174.8045966818,139.7334036644,35.0711930174,0.2006308397096592,115,75,3,55.0,M,0
27889619,2024-11-25 09:57:00,Tijuana,Express,Personal Care,Nestle,Omnichannel,Cash,3,511.6124141681,666.5065974667,1999.5197924002,1534.8372425042,464.6825498961,0.23239707436866555,187,73,9,,F,0
13388789,2024-08-02 23:38:00,Tijuana,Super,Personal Care,Unilever,Offline,Card,3,221.9952868122,302.8491930625,908.5475791875,665.9858604365,242.5617187511,0.2669774531433754,416,40,3,42.0,F,0
14098323,2024-10-21 07:43:00,Guadalajara,Super,Dairy,Alpura,Online,Card,5,369.064649715,439.422254844,2197.1112742199,1845.3232485752,351.7880256447,0.1601138867077228,411,63,13,31.0,F,0
22911781,2024-05-12 20:45:00,Puebla,Super,Vegetables,Nestle,Online,Cash,5,547.6681791474,682.0345717734,3410.1728588668,2738.3408957372,671.8319631296,0.1970081843161653,192,57,10,,F,0
97332067,2024-02-13 02:52:00,Leon,Express,Beverages,Lala,Online,Card,5,59.9367712651,74.3383515496,371.6917577478,299.6838563255,72.0079014223,0.19373015387431244,183,27,9,48.0,F,1
23078173,2024-01-31 23:00:00,Ciudad de Mexico,Hyper,Personal Care,Unilever,Offline,SPEI,4,444.7045629177,593.3884096796,2373.5536387185,1778.8182516708,594.7353870477,0.2505674939660692,327,53,3,,F,0
47098233,2024-03-08 16:47:00,Tijuana,Hyper,Beverages,Nestle,Online,Cash,4,554.7642918079,771.5423244309,3086.1692977235,2219.0571672315,867.1121304919,0.2809671300701313,316,53,12,20.0,M,0
97076327,2024-09-21 07:05:00,Merida,Hyper,Fruits,Bimbo,Omnichannel,Wallet,3,504.5751897075,730.784880178,2192.354640534,1513.7255691225,678.6290714115,0.30954347388167514,271,63,9,24.0,M,0
61735408,2024-05-26 15:52:00,Ciudad de Mexico,Super,Beverages,Unilever,Online,Wallet,5,242.1760986548,296.1314125669,1480.6570628347,1210.8804932742,269.7765695605,0.18220057590110658,141,50,9,,M,1
48716678,2024-10-23 04:04:00,Queretaro,Express,Vegetables,Bimbo,Omnichannel,Wallet,1,332.4265096531,411.6239519825,411.6239519825,332.4265096531,79.1974423295,0.19240241474776842,400,21,7,,M,0
13308596,2024-05-01 04:54:00,Ciudad de Mexico,Hyper,Fruits,Lala,Offline,Card,2,558.9160126293,716.9912049928,1433.9824099856,1117.8320252585,316.1503847271,0.22047019721130842,332,57,9,48.0,M,0
25133098,2024-10-15 16:03:00,Queretaro,Express,Dairy,Sigma,Omnichannel,Card,2,275.1728160667,320.4844785032,640.9689570064,550.3456321335,90.6233248729,0.14138488905325095,267,35,6,54.0,F,0
25646876,2024-11-19 04:20:00,Tijuana,Hyper,Grocery,Unilever,Omnichannel,Wallet,1,368.7551126252,431.7141789161,431.7141789161,368.7551126252,62.959066291,0.14583506719433048,496,68,6,,F,0
68044374,2024-04-29 07:18:00,Puebla,Hyper,Beverages,Alpura,Omnichannel,SPEI,1,329.2362549707,390.7214578869,390.7214578869,329.2362549707,61.4852029162,0.157363261410597,333,33,3,,M,0
54309339,2024-07-10 08:00:00,Merida,Super,Grocery,PepsiCo,Offline,Cash,3,39.9943986052,49.9328494239,149.7985482716,119.9831958157,29.8153524559,0.19903632444987887,492,20,13,20.0,M,0
67981044,2024-07-14 20:14:00,Guadalajara,Express,Snacks,Alpura,Online,Wallet,5,213.692582574,226.5873997458,1132.9369987289,1068.4629128701,64.4740858588,0.05690880069337122,121,73,3,57.0,M,1
50752100,2024-11-15 17:12:00,Leon,Hyper,Grocery,Lala,Omnichannel,Card,5,519.3961692574,748.7775240576,3743.887620288,2596.9808462869,1146.9067740011,0.30634113262003004,390,33,7,,M,0
59027671,2024-05-16 19:26:00,Ciudad de Mexico,Super,Vegetables,Marinela,Online,Card,1,434.7356110242,615.8266372411,615.8266372411,434.7356110242,181.0910262168,0.29406169734408716,385,75,12,,M,0
32273499,2024-05-21 07:32:00,Puebla,Express,Personal Care,Sigma,Online,SPEI,5,299.1435387881,337.0967888442,1685.4839442209,1495.7176939405,189.7662502805,0.11258858378990746,258,78,8,,F,1
13045837,2024-10-10 01:53:00,Monterrey,Super,Vegetables,Nestle,Online,Card,2,245.5498099984,328.5677555497,657.1355110995,491.0996199968,166.0358911027,0.252666137042074,429,70,6,,M,1
